TITLE,PDF
Parallel Bayesian Optimization of Multiple Noisy Objectiveswith Expected Hypervolume Improvement,2006.00896.pdf
,2105.08195.pdf
,1812.01534.pdf
Assessing Algorithmic Biases for Musical Version Identification,2202.13976.pdf
,2109.15188.pdf
"The Title of the Paper Goes Here, in Title Case and Title Style",2107.00082.pdf
,1304.7819.pdf
,2104.05765.pdf
,2006.12166.pdf
,1907.04115.pdf
,1403.2395.pdf
,1911.08651.pdf
,1706.09858.pdf
,2101.03337.pdf
,2002.03959.pdf
,1402.1526.pdf
Paper Title (use style: paper title),2011.05537.pdf
Microsoft Word - Final_Paper_v7.0.docx,1705.01539.pdf
,2101.01334.pdf
,1903.02083.pdf
,1901.01479.pdf
,2202.06935.pdf
,1904.00375.pdf
Microsoft Word - 286.doc,1703.08919.pdf
,1201.1038.pdf
,2107.01693.pdf
,1108.3025.pdf
,2007.12672.pdf
,1608.00229.pdf
,2005.02270.pdf
,1712.03512.pdf
Modeling Continuous Stochastic Processes with Dynamic Normalizing Flows,1603.00260.pdf
,2002.10516.pdf
,1904.11240.pdf
,1005.5449.pdf
,2104.06984.pdf
,2104.12473.pdf
,1709.10204.pdf
,1807.08146.pdf
Land Eligibility for Renewabe Energy Systems,1810.07072.pdf
,1712.07840.pdf
,1506.04723.pdf
,1807.04073.pdf
,1806.10654.pdf
,2110.02474.pdf
,1508.05170.pdf
,2106.00933.pdf
,2207.01698.pdf
,1810.12782.pdf
,1805.08169.pdf
,2107.09781.pdf
,1806.04042.pdf
,1211.2197.pdf
,1906.06283.pdf
Microsoft Word - Manuscript_Bono_Revised,2003.02973.pdf
DynO: Dynamic Onloading of Deep Neural Networks from Cloud to Device,1803.00053.pdf
,2104.09949.pdf
(mcdermott03a.pdf),2010.14027.pdf
,1109.5665.pdf
,1811.06620.pdf
,2005.04571.pdf
,2103.04832.pdf
,2103.16493.pdf
,2109.13764.pdf
,2202.10060.pdf
,2203.07774.pdf
,1908.10899.pdf
Automated detection and classification of cryptographic algorithms in binary programs through machine learning,1907.03730.pdf
,1503.01186.pdf
,2005.00795.pdf
On Arbitrary Dimension Hermitian Hull linear codes from Hermitian self-orthogonal codes and New Hermitian Self-Orthogonal GRS Codes,2006.13721.pdf
,2207.02535.pdf
,1712.00242.pdf
,2103.09879.pdf
,2006.10965.pdf
,1210.8339.pdf
,2106.05958.pdf
,1906.03657.pdf
A Unified Framework for Analyzing and Detecting Malicious Examples of DNN Models,1211.1752.pdf
,2006.14871.pdf
,1908.01211.pdf
,1306.3899.pdf
,1408.2333.pdf
,0812.0067.pdf
,1911.09350.pdf
,1908.02750.pdf
,2105.15087.pdf
Sharp Analysis of Smoothed Bellman Error Embedding,2201.05199.pdf
,2007.03749.pdf
,1609.05399.pdf
,1410.4535.pdf
,2108.07049.pdf
Socket Intents: OS Support for Using Multiple Access Networks and its Benefits for Web Browsing,2001.04489.pdf
,1804.08484.pdf
,0902.3136.pdf
,1305.5585.pdf
,1907.07842.pdf
,1105.2786.pdf
,1905.10535.pdf
,2012.02626.pdf
,1907.06956.pdf
,2006.14421.pdf
,2006.15172.pdf
Microsoft Word - IJCSIS_ZRP.doc,1904.11147.pdf
Proceedings Template - WORD,1009.4318.pdf
A parallel Fortran framework for neural networks and deep learning,1206.5210.pdf
,1902.06714.pdf
,2108.00101.pdf
,1611.03016.pdf
Randomized Cholesky Factorization,1912.06290.pdf
,2011.07769.pdf
,2112.03611.pdf
,0902.0798.pdf
,1312.4695.pdf
,2208.13099.pdf
,2106.11354.pdf
,1607.06521.pdf
,2001.10484.pdf
,1811.00684.pdf
,0905.1745.pdf
,2010.07650.pdf
,2010.01791.pdf
,1905.04117.pdf
/home/frevo/srrg_papers/2019_paper_grisetti_solver/plots/plgo_multisolvers_lm_100_nokern_term//timing_plots_span/histogram_cum_time_multitrials_kitti_00_landmarks_high_span.eps,1910.14139.pdf
,2002.11051.pdf
,1407.6470.pdf
,2103.14193.pdf
,1903.00278.pdf
,2004.00327.pdf
,1810.09616.pdf
,1602.03109.pdf
,1804.08237.pdf
,2107.00719.pdf
,2101.00740.pdf
,2101.05419.pdf
,2007.15415.pdf
,1302.3145.pdf
,2011.11927.pdf
,1908.08796.pdf
Predictive Inequity in Object Detection,1603.04055.pdf
,1902.11097.pdf
,1906.00066.pdf
,2110.02148.pdf
,1905.00504.pdf
,2105.11385.pdf
,2102.02078.pdf
,1706.09650.pdf
,2212.02135.pdf
,1512.07352.pdf
Microsoft Word - Suresh+SandeepRNG.docx,2209.00901.pdf
Comparing Different Deep Learning Architectures for Classification of Chest Radiographs,0712.0411.pdf
,2002.08991.pdf
,1908.05203.pdf
Structural Deep Clustering Network,1711.04759.pdf
,2002.01633.pdf
,2203.03060.pdf
,2112.09323.pdf
Iconify: Converting Photographs into Icons,0910.5419.pdf
10-Page-ICCSEA2012-Web-page Prediction for Domain Specific Web-search using Boolean Bit Mask,2004.03179.pdf
SELECTIVE PRIVACY IN IOT SMART-FARMS FOR BATTERY-POWERED DEVICE LONGEVITY,1206.5584.pdf
,2108.02579.pdf
,1603.09488.pdf
,2208.07542.pdf
Microsoft Word - TIIS-RP-2016-Mar-0489.R1.doc,1710.09515.pdf
,1612.03452.pdf
,1911.06194.pdf
Microsoft Word - 141220-BigDataMath.docx,1503.08535.pdf
Cyclic Arbitrage in Decentralized Exchange Markets,1501.05709.pdf
,2105.02784.pdf
,1707.04820.pdf
,2010.16262.pdf
,1003.4802.pdf
,2107.06347.pdf
,1108.4804.pdf
,2009.02400.pdf
,2012.11878.pdf
arXiv:1604.05668v1  [cs.CR]  19 Apr 2016,1811.10052.pdf
,1604.05668.pdf
,2006.08505.pdf
,1902.10858.pdf
,2110.03562.pdf
,2002.00860.pdf
,2109.01433.pdf
,1907.05019.pdf
,2106.16102.pdf
,1603.02381.pdf
courbe_turbo_codes.eps,1510.06423.pdf
,0804.0539.pdf
,2206.11680.pdf
,2008.05404.pdf
,1603.05426.pdf
Profiling presence patterns and segmenting user locations from cell phone data,1501.05198.pdf
,1805.12208.pdf
,1907.07331.pdf
,1807.00230.pdf
,1803.09405.pdf
Microsoft Word - ICPR2010_RussiaFedorov.doc,1608.04981.pdf
,1004.4793.pdf
,1911.03884.pdf
,2012.08925.pdf
,1903.09587.pdf
The logic of contextuality,2006.16894.pdf
,2011.03064.pdf
,2210.08981.pdf
,1909.04167.pdf
,2007.10321.pdf
arXiv:1008.1674v1  [math.FA]  10 Aug 2010,2201.07905.pdf
,1008.1674.pdf
,1511.05666.pdf
Subgraph Matching Kernels for Attributed Graphs,1704.08469.pdf
,1206.6483.pdf
,1803.09533.pdf
,1909.06893.pdf
,1810.12778.pdf
,1512.04021.pdf
,1303.1585.pdf
Uncertainty Bounds for Multivariate Machine Learning Predictions on High-Strain Brittle Fracture,1709.10082.pdf
,2012.15739.pdf
,2111.00640.pdf
,1709.07218.pdf
,2001.02435.pdf
arXiv:1211.0071v1  [cs.CC]  1 Nov 2012,1812.03267.pdf
Robot Rights? Let's Talk about Human Welfare Instead,1211.0071.pdf
,2001.05046.pdf
,1604.02392.pdf
,2110.07186.pdf
,2106.06330.pdf
,1805.08415.pdf
OntologyEDA_V2 2a,0909.0801.pdf
,1001.4901.pdf
,1509.02762.pdf
,2205.13344.pdf
,1905.04114.pdf
,1909.13263.pdf
,2109.06432.pdf
,1907.13340.pdf
INSTRUCTIONS TO AUTHORS FOR THE PREPARATION OF MANUSCRIPTS,1609.04666.pdf
,0903.4036.pdf
,1510.06507.pdf
,1101.3885.pdf
,1605.00019.pdf
,2206.11056.pdf
,1803.01333.pdf
,2010.15525.pdf
,2002.12398.pdf
,1805.02244.pdf
,2211.02386.pdf
,1901.07906.pdf
,2205.09825.pdf
,1703.10798.pdf
,2005.01138.pdf
,1511.07249.pdf
Optimization of the Sparse Multi-Threaded Cholesky Factorization for A64FX,1707.04912.pdf
Paper Title (use style: paper title),2202.09288.pdf
,1712.07149.pdf
,1705.08252.pdf
,1809.00064.pdf
,1711.06819.pdf
,2107.11723.pdf
Pushdown Automata and Context-Free Grammars in Bisimulation Semantics,1911.06105.pdf
Microsoft Word - FINAL VERSION,2203.01713.pdf
,2009.10425.pdf
,1907.00692.pdf
,2106.00302.pdf
,2004.09548.pdf
,1608.03175.pdf
,1401.3325.pdf
,1307.7867.pdf
,1308.5786.pdf
,2002.05107.pdf
Microsoft Word - unaah_full_manuscript.docx,1206.5771.pdf
,2108.04658.pdf
,2301.10168.pdf
,2109.10689.pdf
Exploratory Data Analysis of Urdu Poetry,1906.12175.pdf
Microsoft Word - 15022012.doc,2112.02145.pdf
,1207.0097.pdf
,2207.11152.pdf
,1609.00969.pdf
,2107.05899.pdf
,2012.06717.pdf
,2206.03560.pdf
,2107.08970.pdf
,2109.05352.pdf
,1911.04936.pdf
,2102.10456.pdf
,2107.05987.pdf
,2005.08341.pdf
,1605.08409.pdf
,1711.00520.pdf
,2011.12870.pdf
Proceedings Template - WORD,1803.06087.pdf
,1604.03062.pdf
,1803.02931.pdf
,2011.12121.pdf
,1606.01434.pdf
,1102.5499.pdf
Learning Task Relatedness in Multi-Task Learning for Images in Context,2005.00912.pdf
,1904.03011.pdf
Modular population protocols,2005.08304.pdf
,2111.11983.pdf
Assessing Semantic Quality of Web Directories Structure,2010.08587.pdf
,1302.2615.pdf
,2011.05921.pdf
,1106.0141.pdf
Microsoft Word - Service_architecture_in_SME_Communities_submitted,2102.07152.pdf
,2004.10660.pdf
,2109.09833.pdf
,1602.00848.pdf
,2107.01965.pdf
arXiv:1004.3114v1  [cs.DS]  19 Apr 2010,1702.00948.pdf
,1004.3114.pdf
,1811.10827.pdf
,1902.06553.pdf
,1903.07173.pdf
,1410.8581.pdf
,2209.12785.pdf
When the Differences in Frequency Domain are Compensated: Understanding and Defeating Modulated Replay Attacks on Automatic Speech Recognition,2106.05402.pdf
,2009.00718.pdf
,2210.10314.pdf
,2104.10954.pdf
,2001.10396.pdf
,2003.08640.pdf
,1904.11104.pdf
,1605.08159.pdf
,1804.10412.pdf
Research Doc : NFT Platforms - Vulnerabilities and Security Risks,1708.03759.pdf
Computing the Newton-step faster than Hessian accumulation,2204.01487.pdf
,2108.01219.pdf
 pdfauthor=P. Öffner,2111.12786.pdf
,2207.11969.pdf
,1804.03036.pdf
,1705.03637.pdf
,2104.04718.pdf
,1607.02192.pdf
PyArmadillo: a streamlined linear algebra library for Python,1510.09077.pdf
,1608.08253.pdf
,2104.11120.pdf
A Cubical Language for Bishop Sets,0706.1755.pdf
,2004.12617.pdf
,2003.01491.pdf
,2109.10009.pdf
,1702.05638.pdf
,1409.4097.pdf
,1805.08097.pdf
,1009.5208.pdf
,1910.05132.pdf
ShapeFlow: Dynamic Shape Interpreter for TensorFlow,1310.6704.pdf
,1602.04399.pdf
,2011.13452.pdf
,2109.00613.pdf
,1905.06265.pdf
,1903.07933.pdf
,2101.04493.pdf
Paper Title (use style: paper title),1812.11423.pdf
,1802.06619.pdf
,1911.04472.pdf
Generalized Approximate Survey Propagation  for High-Dimensional Estimation,1010.5342.pdf
,2202.02566.pdf
,1905.05313.pdf
,1206.3902.pdf
Optimization Theory for ReLU Neural Networks Trained with Normalization Layers,1509.08627.pdf
,2106.10905.pdf
Virtual Reality Sickness Mitigation Methods: A Comparative Study in a Racing Game,2006.06878.pdf
Defect Diagnosis in Rotors Systems by Vibrations Data Collectors Using Trending Software,2107.10137.pdf
"Convolutional Neural Networks on Graphs with Chebyshev Approximation, Revisited",2103.05200.pdf
,1208.3122.pdf
,2202.03580.pdf
Interpretable Aesthetic Analysis Model for Intelligent Photography Guidance Systems,1509.00167.pdf
"Microsoft Word - Deylami, Gutierrez, & Sinha (2020) CONF-IRM.docx",1810.06828.pdf
,2110.04677.pdf
,2110.04457.pdf
,1906.05708.pdf
arXiv:1409.4526v1  [cs.CR]  16 Sep 2014,2203.00239.pdf
,1910.11125.pdf
,1409.4526.pdf
,2104.01355.pdf
Prodromal Diagnosis of Lewy Body Diseases Based on the Assessment of Graphomotor and Handwriting Difficulties,1811.00643.pdf
,2007.04853.pdf
,2301.08534.pdf
,1811.08674.pdf
Your Title,1802.01987.pdf
,1910.07087.pdf
,2011.11362.pdf
,1412.3102.pdf
Multilevel Gibbs Sampling for Bayesian regression,1809.04185.pdf
,2101.03904.pdf
,2009.12132.pdf
Kambhampati00.dvi,2103.08433.pdf
,1303.3145.pdf
,1106.0230.pdf
,2003.12659.pdf
Maximum Coverage in the Data Stream Model: Parameterized and Generalized,2211.01531.pdf
,2105.00215.pdf
,2102.08476.pdf
,1402.0258.pdf
,2104.08506.pdf
,1712.05319.pdf
,2103.03351.pdf
,2201.12320.pdf
,1606.02396.pdf
,1805.02527.pdf
,1612.08153.pdf
,2010.05993.pdf
,2011.05895.pdf
,1705.11175.pdf
,1412.2269.pdf
,1312.3538.pdf
,2103.15309.pdf
,2204.04964.pdf
,1701.06814.pdf
,2103.06804.pdf
,0709.0674.pdf
,1308.2930.pdf
,1110.2186.pdf
,1708.03257.pdf
,1009.5227.pdf
,2105.05806.pdf
,1305.1537.pdf
,1511.07042.pdf
,1910.02175.pdf
Transaction / Regular Paper Title,1803.02782.pdf
,1508.03992.pdf
Analytical Differential Calculus with Integration,2102.12613.pdf
,1010.0371.pdf
Convex Relaxation Methods for Community Detection,2105.02632.pdf
,2003.07069.pdf
,1810.00315.pdf
,1404.1341.pdf
,1810.09211.pdf
,1907.09786.pdf
,1705.01187.pdf
,2209.02812.pdf
,1205.2601.pdf
,0910.5682.pdf
,2005.07518.pdf
,1709.05139.pdf
,2106.02391.pdf
,1804.00736.pdf
Microsoft Word - Coyle_Doherty_PCC camera ready.docx,2011.11223.pdf
,2008.05889.pdf
,1307.3164.pdf
,2110.10009.pdf
,1907.04211.pdf
,2102.10448.pdf
,1601.07884.pdf
Learning to Rank Rationales for Explainable Recommendation,1609.07780.pdf
,1803.01022.pdf
,2206.05368.pdf
kaddah16_revised,1107.4021.pdf
,1006.1674.pdf
Dagstuhl12442_AZ,1711.11390.pdf
,2102.01011.pdf
,1301.5470.pdf
,1709.05744.pdf
,1705.06676.pdf
,2106.06957.pdf
,2007.14755.pdf
,1510.07338.pdf
,1707.08819.pdf
,1805.10370.pdf
,1812.04122.pdf
,1907.03712.pdf
,1304.6176.pdf
,2110.05621.pdf
A Case Study in Engineering a Conversational Programming Assistant’s Persona,1602.00802.pdf
,0904.1915.pdf
,2301.10016.pdf
,2006.00850.pdf
,1912.03227.pdf
,1711.06467.pdf
,1306.0024.pdf
,2011.08577.pdf
,2109.03468.pdf
,2008.03042.pdf
,2001.10944.pdf
,1409.2908.pdf
,1601.00087.pdf
,1505.02865.pdf
,1508.01991.pdf
,1810.01128.pdf
,1710.04129.pdf
,1612.02788.pdf
,2105.03409.pdf
Receptive Field Analysis of Temporal Convolutional Networks for Monaural Speech Dereverberation,2010.02810.pdf
,2203.09109.pdf
,2204.06439.pdf
,1401.2569.pdf
,1704.04238.pdf
,2010.06142.pdf
,1904.12591.pdf
,1707.09866.pdf
Microsoft Word - 30031065 IJCSIS Camera Ready Paper.doc,1610.00017.pdf
Study on Transfer Learning Capabilities for Pneumonia Classification in Chest-X-Rays Images,2209.09746.pdf
Studying Person-Specific Pointing and Gaze Behavior for Multimodal Referencing of Outside Objects from a Moving Vehicle,1005.4271.pdf
Two-Manifold Problems with Applications to Nonlinear System Identification,2110.02780.pdf
,2009.11195.pdf
Microsoft Word - time_varying_formation_paper.docx,1206.4648.pdf
,2001.07016.pdf
,1706.01384.pdf
,1910.07972.pdf
,2010.15311.pdf
,1810.06268.pdf
,2208.07111.pdf
,1803.07842.pdf
Microsoft Word - Graph Computing based Distributed State Estimation with PMUs,1811.01780.pdf
EQR104_comp.ps,2202.12674.pdf
,2002.09477.pdf
,0905.4164.pdf
,1604.07478.pdf
,1808.08508.pdf
,2209.11138.pdf
,2005.01408.pdf
,1907.05062.pdf
,1903.07499.pdf
Microsoft Word - writeup_commute_v4.docx,2004.04442.pdf
,1402.6076.pdf
Probing a Set of Trajectories to Maximize Captured Information,1311.2911.pdf
,2202.07893.pdf
,2004.03486.pdf
,1804.04918.pdf
,1701.00187.pdf
,2004.06036.pdf
,1711.06656.pdf
,1809.10606.pdf
,2203.06654.pdf
,1902.01423.pdf
,2007.15951.pdf
The CaLiGraph Ontology as a Challenge for OWL\protect \unhbox \voidb@x \protect \penalty \@M  {}Reasoners,2104.02210.pdf
Microsoft Word - Control of a 2-DoF robotic arm using a P300-based brain-computer interface,2202.00099.pdf
,2110.05028.pdf
arXiv:1503.01440v1  [cs.NI]  4 Mar 2015,1901.01422.pdf
,2209.10275.pdf
,1503.01440.pdf
CHI_2016_SUR,1402.1092.pdf
,2103.00466.pdf
Learning to Select Cuts for Efficient Mixed-Integer Programming,1904.01673.pdf
,2003.04173.pdf
,2105.13645.pdf
,1405.1836.pdf
,2205.07215.pdf
Microsoft Word - trud ict format.doc,1908.09185.pdf
,2110.00168.pdf
,1606.07502.pdf
Transition Watchpoints: Teaching Old Debuggers New Tricks,2005.00061.pdf
,1409.0206.pdf
,1703.10864.pdf
2019 Formatting Instructions for Authors Using LaTeX,2111.00924.pdf
Microsoft Word - 1,1901.02572.pdf
,1909.03037.pdf
,1202.1733.pdf
,2008.09154.pdf
,1903.07730.pdf
,1803.02659.pdf
The Design and Implementation of Typed Scheme,1902.03061.pdf
,1507.05174.pdf
Untitled,1106.2575.pdf
Microsoft Word - Kirk and MacDonell (2014) EASE.docx,1804.02964.pdf
,2206.03286.pdf
Serverless Workflows with Durable Functions and Netherite,2102.09088.pdf
Format guide for AIRCC,1008.4629.pdf
,2103.00033.pdf
,1402.6764.pdf
Loss-Aversively Fair Classification,1708.04956.pdf
,2109.04001.pdf
,2105.04273.pdf
,1702.00382.pdf
,1906.11925.pdf
Maximizing information from chemical engineering data sets: Applications to machine learning,1806.03931.pdf
Coalgebraic Trace Semantics for Continuous Probabilistic Transition Systems,1301.0068.pdf
,2201.10035.pdf
Analysis of the Performance of Algorithm Configurators for Search Heuristics with Global Mutation Operators,1310.7417.pdf
,2109.02018.pdf
,2004.04519.pdf
,1605.08754.pdf
,0912.2846.pdf
,1409.1194.pdf
,2109.06141.pdf
,1901.06022.pdf
arXiv:1011.2312v1  [cs.DC]  10 Nov 2010,2104.08530.pdf
,2008.05254.pdf
,1011.2312.pdf
,1801.05853.pdf
,2009.01488.pdf
,1710.01113.pdf
,2109.12860.pdf
,2011.03745.pdf
,1711.01287.pdf
,2202.08514.pdf
,1910.11007.pdf
,1906.10851.pdf
,1911.02945.pdf
,2102.03550.pdf
,2011.04696.pdf
TMRNetwork,2006.04508.pdf
,2002.12693.pdf
sv-lncs,0902.0241.pdf
,1702.05846.pdf
,1709.01493.pdf
,1307.5161.pdf
,1903.06787.pdf
,1201.0414.pdf
,2102.04515.pdf
,0710.4840.pdf
,1910.02131.pdf
,1401.5551.pdf
,1805.07569.pdf
,1507.05679.pdf
,1207.3392.pdf
,0802.1369.pdf
,2109.03026.pdf
,1605.03805.pdf
,1912.00700.pdf
,1711.11586.pdf
,1911.03268.pdf
,1906.10848.pdf
,1709.09603.pdf
a.eps,1412.2460.pdf
,2107.00995.pdf
,0804.3784.pdf
,1702.08694.pdf
Microsoft Word - numericalNMES.doc,1212.6636.pdf
,1604.08243.pdf
,1310.1857.pdf
Microsoft Word - 1214_0937底稿.docx,2206.15036.pdf
,1712.09630.pdf
,2103.07659.pdf
Title of the Paper○,1802.04789.pdf
Paper Title (use style: paper title),1307.0927.pdf
,1212.3416.pdf
Implementing G-Machine in HyperLMNtal,1605.03485.pdf
,2111.00607.pdf
,2103.14698.pdf
,1508.03630.pdf
,2004.01403.pdf
,1210.4662.pdf
Taming Uncertainty in the Assurance Process of Self-Adaptive Systems: a Goal-Oriented Approach,2212.05253.pdf
,1807.06799.pdf
,1905.02228.pdf
,2209.15035.pdf
arXiv:2011.11126v1  [cs.NI]  22 Nov 2020,2010.15674.pdf
Query Expansion for Cross-Language Question Re-Ranking,1811.10509.pdf
,2011.11126.pdf
,1904.07982.pdf
,1505.01617.pdf
,2001.07769.pdf
,1910.09083.pdf
Microsoft Word - Science_Evolcom_Report.doc,2104.10134.pdf
eCommerceGAN : A Generative Adversarial Network for E-commerce,1702.05778.pdf
,1108.5431.pdf
,1801.03244.pdf
,1601.02376.pdf
,0909.1765.pdf
On-line Learning with Abstention,1812.01846.pdf
,1912.05289.pdf
Microsoft Word - Desync_WCL_2col_v16_accepted_full_paper_without_reductions_for_size_fits.docx,1703.03478.pdf
,2106.09790.pdf
,1205.3998.pdf
,2108.07948.pdf
,2010.05109.pdf
On Fair Division with Binary Valuations Respecting Social Networks,1711.05918.pdf
,0902.1629.pdf
,2111.11528.pdf
,2111.00177.pdf
Microsoft Word - 14219520210812640431.docx,2003.10823.pdf
,2106.10053.pdf
,2107.03567.pdf
,1008.4966.pdf
,1701.06946.pdf
,1808.04438.pdf
,2210.07296.pdf
,1612.00796.pdf
,2001.01948.pdf
,2106.01494.pdf
,1607.01989.pdf
,2109.12736.pdf
,2211.04698.pdf
Neural Melody Composition from Lyrics,1811.08362.pdf
,2001.01211.pdf
arXiv:1602.05546v1  [cs.RO]  17 Feb 2016,1809.04318.pdf
,1410.4410.pdf
,1602.05546.pdf
,2109.07419.pdf
,1903.11844.pdf
,1301.0958.pdf
,1909.09124.pdf
,1206.0361.pdf
,2011.11878.pdf
,2201.09009.pdf
SoK: Opportunities for Software-Hardware-Security Codesign for Next Generation Secure Computing,1504.07648.pdf
,1911.01694.pdf
,2105.00378.pdf
,1811.12748.pdf
,2102.04567.pdf
,1608.08395.pdf
,1909.13362.pdf
,2109.09410.pdf
,1704.08836.pdf
,1705.07070.pdf
,1904.03936.pdf
,2301.10945.pdf
The Variational Predictive Natural Gradient,2003.02133.pdf
,1806.03149.pdf
courbe10.eps,1903.02984.pdf
,1801.04828.pdf
What's in Score for Website Users: A Data-driven Long-term Study on Risk-based Authentication Characteristics (Pre-proceedings Version),1206.1358.pdf
,2109.11292.pdf
,2101.10681.pdf
,1309.0576.pdf
,2201.05022.pdf
,1806.01818.pdf
,1503.01793.pdf
,0712.3203.pdf
,1402.3288.pdf
,2012.05191.pdf
,2210.10341.pdf
,1204.4619.pdf
,1808.08773.pdf
Quantized VCG Mechanisms for Polymatroid Environments ,1412.1216.pdf
,1705.08947.pdf
CARL: Controllable Agent with Reinforcement Learning for Quadruped Locomotion,1904.11663.pdf
Microsoft Word - wseas_j_shifting_141021-上午10点.doc,2109.05793.pdf
,2005.03288.pdf
,1610.03615.pdf
,1907.09408.pdf
IJME,2103.02195.pdf
,2006.11423.pdf
,1307.7786.pdf
,1501.02483.pdf
,1606.04568.pdf
,2007.05169.pdf
,1211.3250.pdf
,1905.09588.pdf
,2004.02113.pdf
,1805.04654.pdf
,1406.3269.pdf
,1404.0627.pdf
,2108.00314.pdf
Selection Bias-Corrected Visualization via Dynamic Reweighting,1410.4774.pdf
,2103.09062.pdf
,2007.14964.pdf
,2104.08757.pdf
,1811.12166.pdf
,1802.06669.pdf
,1501.01741.pdf
,2003.04892.pdf
,2205.01478.pdf
,0707.4166.pdf
,2004.01635.pdf
,1511.03342.pdf
TT-Rec: Tensor Train Compression  for Deep Learning Recommendation Model Embeddings,1811.10879.pdf
,1404.5187.pdf
,2101.11714.pdf
,1601.04098.pdf
,1508.06728.pdf
,1203.6559.pdf
Application of Artificial Neural Networks in Predicting Abrasion Resistance of Solution Polymerized Styrene-Butadiene Rubber Based Composites,2204.07600.pdf
,1908.08289.pdf
,1405.5550.pdf
,2201.03369.pdf
,1711.10453.pdf
,1908.05455.pdf
,1801.04015.pdf
,1607.04729.pdf
,0810.0674.pdf
,1801.02229.pdf
"A Study on the Open Source Digital Library Software's: Special Reference to DSpace, EPrints and Greenstone",1712.04282.pdf
